TIC_ID,T_eff (K),Start_time (TBJD),End_time (TBJD),Peak_time (TBJD),Amplitude,Duration (days),Flare_energy (erg),ED (s)
192543860,3079,3009.637429,3009.641365,3009.638124,0.105483505,0.003935191,2.59E+28,1067.785945
220473309,3884,2989.773642,2989.819937,2989.776651,0.129685632,0.04629553,2.84E+32,19889.79593
238030337,3077,2992.987384,2992.988773,2992.987616,0.193131743,0.001388869,4.85E+27,862.3655945
5630425,,3038.734758,3038.735452,3038.734989,1.082470875,0.00069444,,1206.49306
272232401,3397,3027.214041,3027.233486,3027.214273,0.00498116,0.019444849,1.74E+30,2378.166085
298690606,5277,3019.620361,3019.62175,3019.620592,0.124971137,0.001388893,1.76E+30,938.6676363
303443210,,3014.444384,3014.458504,3014.445078,0.236484215,0.014120683,,12577.5431
303443210,,3023.343158,3023.358436,3023.343853,0.034878357,0.015278009,,3045.567501
334939050,2968,3016.111489,3016.115193,3016.111952,0.115229981,0.003703827,2.31E+28,2623.569952
334939050,2968,3019.137282,3019.141217,3019.138439,0.162089268,0.003935309,3.03E+28,3283.295747
342888849,3159,3017.212921,3017.218476,3017.214078,0.034643412,0.00555555,1.26E+29,2446.624356
342888849,3159,3023.094148,3023.101324,3023.095074,0.048590379,0.007175878,2.76E+29,4317.980691
342888849,3159,3040.597203,3040.603453,3040.59836,0.016931927,0.006249904,1.18E+29,1933.568901
342888854,2879,3017.212921,3017.217782,3017.214078,0.188082926,0.004861106,1.69E+28,2177.926343
342888854,2879,3023.094148,3023.101555,3023.095305,0.277374162,0.007407358,5.06E+28,4445.405448
342888854,2879,3033.512348,3033.537348,3033.512811,0.058289465,0.024999723,4.93E+29,12351.66269
342888854,2879,3035.124829,3035.127376,3035.125524,0.35666624,0.002546264,7.30E+27,1928.791646
348839788,3797,3038.097906,3038.099758,3038.098138,0.014190141,0.001851817,1.95E+29,1144.169118
348898049,5225.910156,3037.018669,3037.041817,3037.019826,0.024523865,0.023147935,5.38E+31,2600.138925
348992096,3239,3033.620353,3033.679612,3033.620816,0.162795111,0.059258783,4.72E+31,68615.40375
348992096,3239,3033.626835,3033.631001,3033.627992,0.590910845,0.004166633,4.20E+29,9011.446258
350520348,5032,3036.522786,3036.529498,3036.523712,0.026167225,0.006712876,6.64E+30,736.4990064
350520348,5032,3036.546165,3036.549637,3036.546396,0.034255659,0.003472177,2.19E+30,541.2159145
36124955,3324,3033.523261,3033.542011,3033.523724,0.021362737,0.018749792,8.26E+30,9212.800575
36124955,3324,3036.245448,3036.251467,3036.245911,0.026873021,0.006018432,8.25E+29,2881.276535
359654387,5914.390137,3020.431072,3020.434313,3020.431304,0.002670411,0.003240781,6.20E+30,941.2598372
364588501,5605,3024.472988,3024.499609,3024.47322,0.012776361,0.026620752,4.97E+32,6814.338622
364588501,5605,3030.374016,3030.378414,3030.375174,0.031234631,0.004398225,1.76E+31,1573.870732
364588501,5605,3031.936774,3031.951589,3031.937468,0.026905966,0.014815053,1.79E+32,4623.884852
364588501,5605,3037.78362,3037.81163,3037.784546,0.018184809,0.028009659,6.92E+32,9634.605865
382575967,5567.129883,3021.70154,3021.706864,3021.702003,0.018341305,0.005324051,9.10E+30,806.6817415
382575967,5567.129883,3026.683454,3026.697111,3026.685769,0.044009747,0.013657314,7.22E+31,2826.439623
382575967,5567.129883,3035.765801,3035.770199,3035.766264,0.000801286,0.004398104,2.64E+30,93.21679893
38160558,3807,3020.879756,3020.88508,3020.880451,0.026084088,0.00532407,6.15E+29,873.2959438
383664368,5686,3038.616737,3038.620903,3038.616968,0.021199935,0.004166607,5.80E+30,636.6966009
389795430,3959,3039.125926,3039.129167,3039.12662,0.086663542,0.003240764,8.90E+29,989.4352781
429354344,3097,3036.539888,3036.546832,3036.540351,0.105758478,0.006944478,1.19E+29,4075.948147
429354344,3097,3036.542203,3036.545906,3036.542897,0.13765398,0.003703722,3.84E+28,2497.037566
437243044,4215,3032.716376,3032.724477,3032.717996,0.150531788,0.008101723,1.06E+31,6322.944561
452591868,6782,3021.818543,3021.821089,3021.818774,0.008924871,0.002546354,,1372.755756
452591868,6782,3030.876614,3030.883327,3030.878003,0.014274302,0.0067131,,3688.507436
459648927,,3018.744137,3018.752007,3018.744368,0.015929666,0.00787057,,2065.188117
459648927,,3031.339066,3031.343695,3031.339529,0.063185037,0.004629697,,1137.608031
459648927,,3034.915732,3034.920593,3034.916427,0.071864699,0.004861165,,2217.414854
459648927,,3037.0808,3037.084736,3037.081958,0.125337028,0.003935221,,2248.544238
951390286,,3032.674359,3032.678295,3032.674822,3.632318923,0.003935236,,1257.9864
57151429,3837,3038.685003,3038.688244,3038.685697,0.012813121,0.003240714,3.35E+29,96.18469105
57513388,3585,3020.303469,3020.332867,3020.306246,0.130597454,0.029398767,1.22E+32,8900.617932
132965136,5661,3015.51797,3015.521674,3015.518201,0.009169895,0.003703739,3.96E+30,342.9409104
146886115,,3014.460758,3014.465851,3014.461684,0.026865905,0.00509268,,1206.552611
149248196,5128,3032.438281,3032.462818,3032.439207,0.012053741,0.024537005,,1822.731014
150187916,6178.600098,3026.937147,3026.945249,3026.938536,0.012811314,0.008101783,6.64E+31,1121.717256
150359500,3286,3023.037575,3023.043131,3023.038038,0.099857252,0.005555484,2.95E+29,2763.567473
152366332,3250,3032.469537,3032.472546,3032.470463,0.041307169,0.003009273,3.19E+28,1026.893081
157788555,,3022.656187,3022.666604,3022.656419,0.086390652,0.010416734,,8351.968028
157788555,,3027.131427,3027.136056,3027.132353,0.12848073,0.004629606,,3322.998872
157788555,,3037.944728,3037.968801,3037.947043,0.048104681,0.024073622,,8969.636707
176955267,3247,3031.388807,3031.395057,3031.390659,0.334248621,0.006250032,1.33E+30,18576.9916
177309964,3215,3017.910833,3017.913842,3017.911064,0.142615281,0.00300931,8.29E+28,792.1547724
177309964,3215,3035.003926,3035.00763,3035.004157,0.073039383,0.003703754,9.00E+28,614.9689972
177309964,3215,3040.426451,3040.437331,3040.427377,0.11487997,0.010879792,1.08E+30,2880.463831
179441174,5397,3024.190061,3024.192839,3024.190756,0.01274997,0.002777769,4.78E+30,828.3317481
181015118,3333,3015.635106,3015.699922,3015.637421,0.068008458,0.06481668,7.84E+31,52734.61157
181015118,3333,3015.648532,3015.657097,3015.649226,0.089690804,0.008565061,2.07E+30,10939.5679
31381302,2836,3029.975879,3029.981434,3029.976573,0.098922063,0.005555612,3.10E+28,5100.485203
220391763,3155,3022.379399,3022.383797,3022.380788,0.030994554,0.00439808,6.86E+28,2011.894417
260127241,3069,3024.416286,3024.4186,3024.416517,0.064031283,0.00231477,1.54E+28,864.1852766
286961839,3386,3047.153316,3047.156094,3047.154011,0.172899476,0.002777826,6.48E+28,1676.99658
286961839,3386,3051.031385,3051.037636,3051.031848,0.078057783,0.006250083,2.41E+29,2625.654666
31381302,2836,3059.154816,3059.157131,3059.155279,0.093078814,0.002314832,2.94E+27,1125.984793
303443210,,3051.696196,3051.705687,3051.696428,0.06573532,0.009490749,,4040.098316
303443210,,3060.339485,3060.348049,3060.340642,0.173674343,0.00856479,,5462.157143
310720311,3517,3064.894143,3064.903634,3064.895069,0.148775935,0.009490767,3.35E+30,1291.426769
323292484,3522,3059.759493,3059.781716,3059.761576,0.344622807,0.022222518,6.15E+31,18626.40031
323292535,3245,3060.787977,3060.796542,3060.789135,0.128422316,0.008564923,2.39E+30,5342.470541
332470458,,3056.481709,3056.482635,3056.48194,0.541195369,0.000925922,,646.268601
348992096,3239,3041.941803,3041.945738,3041.94296,0.171991204,0.003935161,1.12E+29,2336.900751
348992096,3239,3065.98852,3065.990141,3065.988983,0.129529856,0.001620346,1.96E+28,1017.066549
350520348,5032,3047.61596,3047.643043,3047.616654,0.030441333,0.027083049,1.17E+32,3423.017168
350520348,5032,3052.326092,3052.359656,3052.32887,0.043195099,0.033564423,1.69E+32,3809.38934
362249359,3920,3043.142542,3043.145552,3043.143237,0.022101948,0.00300926,4.62E+29,1124.527376
364588501,5605,3042.457773,3042.478606,3042.458004,0.009597295,0.020833727,2.75E+32,4647.682139
364588501,5605,3050.438682,3050.448405,3050.441229,0.041446695,0.009722354,1.22E+32,5280.696971
364588501,5605,3051.995879,3052.044954,3051.996574,0.019687999,0.049074735,2.95E+33,25032.21435
382575967,5567.129883,3044.157615,3044.164097,3044.15831,0.011205969,0.006481412,7.61E+30,329.0246028
382575967,5567.129883,3047.650165,3047.657109,3047.651554,0.05215518,0.00694435,2.57E+31,2129.597435
389795430,3959,3041.490994,3041.495161,3041.491689,0.075479406,0.004166719,1.93E+30,1785.369693
389795430,3959,3060.497411,3060.501578,3060.497874,0.092141341,0.004166697,1.97E+30,1869.845087
401283890,,3048.99543,3048.997745,3048.995893,1.318088518,0.002314839,,596.4087363
401283890,,3059.071863,3059.076724,3059.072558,0.601331761,0.004861098,,664.0571237
405040121,3624,3044.987425,3044.996453,3044.988582,0.336345381,0.009028019,5.53E+30,2436.684028
459648927,,3045.717424,3045.7246,3045.718118,0.11038797,0.007175937,,5060.984248
459648927,,3056.434981,3056.440768,3056.436139,0.25700789,0.005786993,,7872.53241
973449111,3432,3046.719804,3046.739017,3046.722582,0.99609267,0.019213529,5.61E+31,37718.60728
58533748,3173,3056.598055,3056.600139,3056.598287,0.055470785,0.00208333,1.58E+28,823.3198473
58736864,2983,3043.224749,3043.227296,3043.225444,0.222946864,0.002546351,4.05E+28,3672.103654
58736864,2983,3051.862631,3051.868881,3051.862862,0.066413249,0.006250079,8.05E+28,2574.394878
9560459,3947,3041.858118,3041.868303,3041.858581,0.037675169,0.010185275,6.34E+30,3415.122753
9560459,3947,3043.835217,3043.845402,3043.837068,0.08074845,0.010185257,7.36E+30,4081.060046
9560459,3947,3044.872029,3044.906288,3044.872492,0.055206839,0.034259469,8.61E+31,14258.49663
9560459,3947,3052.057461,3052.070655,3052.057924,0.006782631,0.013194413,4.55E+30,1251.049242
9560459,3947,3055.016704,3055.020871,3055.016936,0.038684879,0.004166623,9.01E+29,1144.547022
9560459,3947,3058.001617,3058.008561,3058.002311,0.0207191,0.006944338,1.54E+30,942.4584852
9560459,3947,3060.625185,3060.641157,3060.627036,0.086238843,0.015971938,1.65E+31,5719.613372
97973318,6077,3043.983016,3043.996674,3043.984637,0.037357832,0.013657599,,4664.147371
21827610,5322,3066.241815,3066.249453,3066.243203,0.00104418,0.007638705,5.25E+30,139.4065885
141807839,3259,3045.329867,3045.33496,3045.330561,0.031541909,0.005092636,2.88E+29,823.6919311
141807839,3259,3065.57723,3065.593434,3065.578387,0.072159009,0.016203773,6.78E+30,7682.112628
141807839,3259,3065.656397,3065.663573,3065.65686,0.01740706,0.007175957,6.37E+29,1368.697689
142052876,,3046.548879,3046.550268,3046.549342,0.137229057,0.001388909,,1950.927062
142052876,,3054.440881,3054.44389,3054.441575,0.063381621,0.003009305,,1697.759754
150359500,3286,3042.100537,3042.109796,3042.101,0.081347431,0.009259176,8.83E+29,4981.311522
150359500,3286,3045.11995,3045.130367,3045.120182,0.033847863,0.010416545,6.57E+29,2927.14509
150359500,3286,3050.85992,3050.877512,3050.860383,0.014672216,0.017592335,1.09E+30,2240.127676
150359500,3286,3062.778985,3062.799818,3062.779911,0.006337871,0.02083305,9.92E+29,1113.825467
150359500,3286,3063.206294,3063.219025,3063.20722,0.014369947,0.012731306,5.05E+29,1317.322619
150359500,3286,3063.363931,3063.380366,3063.365088,0.045097262,0.016434958,1.43E+30,3864.58574
166145361,3075,3061.969244,3061.972254,3061.97017,0.114154866,0.003009274,1.92E+28,1635.784476
166527623,5767,3059.602537,3059.623139,3059.604852,0.023827889,0.020602051,2.81E+32,3237.57483
167344043,5597,3059.904568,3059.910818,3059.905031,0.025477623,0.006250011,,1164.562842
167344043,5597,3064.828181,3064.833273,3064.829801,0.027027458,0.005092589,,732.7903717
177309964,3215,3049.227499,3049.24324,3049.228888,0.274407758,0.015740913,4.47E+30,9311.833724
177309964,3215,3053.095826,3053.102076,3053.097447,0.178021193,0.006250066,3.92E+29,1878.496686
177309964,3215,3058.709785,3058.715572,3058.711174,0.112439866,0.005787098,2.96E+29,1434.377337
220391763,3155,3054.302523,3054.305069,3054.302986,0.026874339,0.002546292,1.67E+28,794.0057582
220391763,3155,3058.844663,3058.847441,3058.845126,0.041092598,0.002777782,2.49E+28,1137.033316
220391763,3155,3062.956471,3062.962026,3062.957628,0.044618337,0.005555556,9.65E+28,2216.528096
220473309,3884,3046.042419,3046.056076,3046.044039,0.041444065,0.013657285,1.08E+31,1913.060217
220473309,3884,3046.046585,3046.049826,3046.047048,0.042280816,0.003240712,6.51E+29,504.9556552
220473309,3884,3056.296499,3056.305295,3056.296962,0.005267963,0.008796281,2.02E+30,144.8094706
229255570,3890,3058.924235,3058.933263,3058.925392,0.072782307,0.009027641,3.69E+30,2602.629025
229255570,3890,3063.116755,3063.123005,3063.117912,0.171326211,0.006249877,3.55E+30,4173.906835
235056185,3951,3055.880056,3055.884917,3055.881445,0.007650781,0.004861038,3.82E+29,158.0934048
235056185,3951,3059.533008,3059.535786,3059.533471,0.012922191,0.002777731,1.44E+29,105.9402305
256911677,3232,3041.153097,3041.155643,3041.15356,0.065433481,0.002546387,2.29E+28,1158.316882
256911677,3232,3042.686944,3042.691805,3042.687407,0.046550483,0.004861265,1.08E+29,2923.596418
256911677,3232,3053.648109,3053.653665,3053.649498,0.073217463,0.005555676,1.46E+29,3488.694958
256911677,3232,3054.216408,3054.219418,3054.21664,0.05087803,0.003009323,2.85E+28,1178.136934
260127241,3069,3050.773716,3050.779503,3050.775105,0.129916339,0.005786932,1.45E+29,3365.286433
260351540,5027,3064.868584,3064.897518,3064.871593,0.055864521,0.028934709,3.18E+32,9048.529024
260351540,5027,3064.879,3064.88687,3064.879232,0.069126454,0.007870241,2.70E+31,2918.906462
264765942,5685.330078,3041.899974,3041.904372,3041.900668,0.003125953,0.004398099,9.20E+30,1062.416167
272349442,2949,3047.066667,3047.071991,3047.068056,0.250408427,0.005324014,4.42E+29,7114.078905
296790810,3187,3081.57559,3081.578367,3081.575821,0.146401111,0.002777744,,947.0406673
303443210,,3071.125074,3071.129935,3071.125768,0.032273708,0.004861077,,576.3275894
303443210,,3073.969262,3073.976901,3073.971114,0.136084224,0.007638814,,3218.037897
303443210,,3084.180016,3084.211265,3084.181636,0.105579691,0.031249617,,13671.99745
303443210,,3091.194488,3091.202127,3091.195646,0.081605947,0.007638748,,2444.925187
322950055,,3070.409795,3070.415119,3070.410489,0.05058507,0.00532417,,808.3910652
322950055,,3071.089436,3071.127631,3071.090825,0.037267859,0.038195081,,6968.327168
323292484,3522,3078.141612,3078.14277,3078.141844,0.06130414,0.001157412,5.11E+28,242.2514608
323292484,3522,3080.182592,3080.187916,3080.183518,0.013119567,0.005324093,3.57E+29,186.0176793
328591096,3249,3078.41947,3078.420859,3078.419702,0.029352875,0.001388891,9.33E+27,757.8090755
350520348,5032,3079.791177,3079.794881,3079.792334,0.045690489,0.003703678,2.78E+30,676.1210605
364588501,5605,3077.620533,3077.634422,3077.62169,0.004155078,0.013889022,7.08E+31,1338.991242
364588501,5605,3079.270317,3079.277261,3079.271474,0.069803767,0.006944508,6.86E+31,4237.709594
364588501,5605,3082.57359,3082.58308,3082.574978,0.024415996,0.009490853,6.24E+31,2407.229753
379329149,5955,3082.516089,3082.53183,3082.517015,0.022997002,0.015740522,9.91E+31,2350.84285
379329149,5955,3086.757685,3086.771805,3086.758379,0.026319388,0.01412009,9.10E+31,2579.223222
388857263,,3089.629556,3089.64113,3089.63025,0.003727561,0.011574003,,4719.494827
388857263,,3091.537413,3091.543431,3091.538802,0.024344987,0.006018471,,8381.782279
392785968,3119,3084.265367,3084.268608,3084.265599,0.038796579,0.003240673,3.54E+28,1475.428482
401487114,3244,3069.065635,3069.070033,3069.066793,0.091893716,0.004398266,3.26E+29,4709.855862
401487114,3244,3078.063258,3078.066962,3078.06349,0.054519445,0.003703757,1.81E+29,3033.962474
401487114,3244,3085.95572,3085.959655,3085.956646,0.14050924,0.003935215,2.88E+29,4655.093283
401487114,3244,3089.177497,3089.188145,3089.179118,0.030980714,0.010648188,9.01E+29,4880.155639
404768019,5390,3087.68663,3087.717648,3087.68825,0.041307624,0.031018664,2.59E+32,5795.183291
404875128,,3076.285144,3076.288847,3076.285607,0.129219743,0.003703767,,3907.949555
404875128,,3077.617342,3077.62174,3077.618268,0.099305295,0.004398221,,3097.936777
404875128,,3086.780691,3086.788561,3086.781617,0.047904143,0.007870482,,3327.176194
405040121,3624,3091.0281,3091.036201,3091.029489,0.218233623,0.008101757,3.85E+30,1809.162611
410405725,3338,3073.712902,3073.715217,3073.713133,0.039824811,0.002314865,2.80E+28,944.3120239
410405725,3338,3085.714532,3085.718931,3085.714995,0.050353406,0.004398229,1.19E+29,2133.269327
443299918,6503.970215,3096.533291,3096.535374,3096.533522,0.002367292,0.002083296,1.74E+31,953.2087043
452479048,5730,3094.84314,3094.869065,3094.845454,0.016140194,0.025925757,5.73E+32,5356.223168
452591868,6782,3080.110105,3080.115661,3080.110568,0.009077375,0.005555524,,2052.371173
452591868,6782,3083.949669,3083.968882,3083.951058,0.012241531,0.019212882,,7735.559081
452591868,6782,3090.720909,3090.726233,3090.72114,0.001498034,0.005324014,,538.1481848
454363835,3503,3078.747246,3078.765302,3078.74933,1.395116482,0.018055578,8.66E+31,12340.62115
471012770,,3077.803592,3077.807295,3077.804749,2.444177097,0.003703697,,14443.17132
973449111,3432,3086.958592,3086.961832,3086.959286,0.100291245,0.003240695,2.37E+29,759.6886998
3723412,,3077.190223,3077.193001,3077.191149,4.596724128,0.002777862,,5869.991981
99211574,3751,3089.122503,3089.169262,3089.125975,0.324960807,0.046759153,5.41E+32,21523.5319
99211574,3751,3089.127827,3089.138938,3089.129216,0.49191468,0.011111086,4.95E+31,8862.815134
121840452,3186,3089.062558,3089.082002,3089.063484,0.479062182,0.019444176,2.09E+31,20390.28097
127311608,5515,3073.058193,3073.083656,3073.059119,0.048239062,0.025462998,2.63E+32,2889.365566
127311608,5515,3075.575323,3075.673008,3075.576711,0.012988487,0.097685056,4.24E+33,12961.13484
127311608,5515,3075.579026,3075.607498,3075.580184,0.057098555,0.028472185,4.19E+32,4808.725874
127311608,5515,3075.587823,3075.599397,3075.588517,0.085321643,0.011574059,7.83E+31,2337.673135
129246924,,3077.107745,3077.150106,3077.107976,31.67100461,0.042361295,,72103.08495
141807839,3259,3069.98073,3069.988832,3069.981193,0.027913734,0.008101925,1.29E+30,2784.94944
142052876,,3088.380571,3088.382654,3088.380803,0.023418818,0.002083343,,1116.181887
142052876,,3088.384043,3088.386358,3088.384275,0.029458126,0.002314826,,1199.012559
146077130,6584.709961,3094.537455,3094.539539,3094.537918,0.004017547,0.002083315,9.76E+30,853.5108395
149347480,6188.140137,3068.933053,3068.936757,3068.933747,0.008070684,0.003703696,1.03E+31,766.9127843
150359500,3286,3083.720626,3083.732663,3083.72132,0.035570836,0.012036943,1.11E+30,4580.248315
150359500,3286,3086.130561,3086.135885,3086.131949,0.091258328,0.005324027,2.94E+29,2909.522872
176955267,3247,3080.407373,3080.414317,3080.407604,0.03765612,0.006944415,7.39E+29,8923.577124
176955267,3247,3087.405046,3087.408981,3087.40574,0.123344406,0.003935173,2.88E+29,6331.797211
207621404,3353,3085.674665,3085.688554,3085.676054,0.443534243,0.013888671,1.11E+31,8565.232786
220391763,3155,3082.158878,3082.161424,3082.159573,0.105001307,0.002546316,4.15E+28,2309.339345
220473309,3884,3079.895061,3079.90895,3079.895293,0.0870495,0.013888878,2.32E+31,5344.785967
220473309,3884,3079.900848,3079.904783,3079.901543,0.124122777,0.003935182,2.14E+30,1787.696641
242407571,3374,3084.172736,3084.177597,3084.173662,0.078215979,0.004861035,2.14E+30,2074.820603
254612758,3419,3085.617304,3085.622165,3085.61823,0.061468373,0.004861138,2.25E+30,1587.724721
256911677,3232,3077.407253,3077.410494,3077.407485,0.084915871,0.003240709,8.04E+28,3486.755418
256911677,3232,3089.139234,3089.148493,3089.140159,0.114415536,0.009259031,5.68E+29,8321.374052
258101273,3426,3095.462557,3095.493344,3095.463483,0.137270037,0.030787026,3.28E+31,13680.50089
260127241,3069,3083.152424,3083.15659,3083.153118,0.144839876,0.004166627,9.84E+28,3314.531921
260266502,6265,3087.463741,3087.470222,3087.464204,0.019480609,0.006481425,5.74E+31,1197.31315
287350461,3192,3078.076893,3078.079671,3078.077125,0.023291785,0.002777766,2.81E+28,852.1023243
311170369,3042,3101.535886,3101.541673,3101.536349,0.463017917,0.005787089,1.56E+28,1941.560654
318009249,5103,3113.192625,3113.196561,3113.193783,0.01506927,0.003935239,1.20E+31,4135.445231
322950055,,3098.579034,3098.5832,3098.579959,0.078994888,0.004166688,,798.042265
322950055,,3113.728085,3113.734103,3113.729473,0.002541742,0.006018497,,119.3590492
323292484,3522,3103.249709,3103.254802,3103.251098,0.10322654,0.005092556,1.37E+30,1567.560648
323685105,6173,3122.072519,3122.149601,3122.073908,0.014199708,0.077082279,8.21E+33,9691.869623
325525541,3897,3105.804841,3105.808313,3105.805535,0.04199262,0.003472278,1.29E+30,2208.352816
337438474,6563.029785,3117.852764,3117.862718,3117.854847,0.012317236,0.009953681,5.69E+32,12352.12805
341660109,4383,3107.305765,3107.315487,3107.307385,0.021715564,0.009722181,5.97E+30,1836.265479
341660109,4383,3115.043655,3115.074673,3115.046202,0.040036192,0.0310179,1.21E+32,14324.82641
343404892,3188,3098.708117,3098.709737,3098.708348,0.081329678,0.001620404,9.03E+27,670.8776345
348839788,3797,3119.754815,3119.758056,3119.755509,0.011020193,0.003240712,3.67E+29,1135.810444
348898049,5225.910156,3099.483911,3099.494328,3099.484837,0.011216734,0.010416551,7.35E+30,565.4949373
348992096,3239,3113.576039,3113.577891,3113.576271,0.125264527,0.001851831,2.37E+28,1053.344314
350520348,5032,3115.355954,3115.3585,3115.356185,0.024282343,0.002546306,1.70E+30,675.8837887
363265095,3313,3116.90923,3116.953211,3116.909693,0.05792122,0.04398086,2.25E+31,11545.40944
364588501,5605,3112.688378,3112.695786,3112.689999,0.035308012,0.007407457,4.58E+31,2387.980246
364588501,5605,3113.661301,3113.679357,3113.66269,0.00616418,0.018055651,9.67E+31,1108.924386
368854975,,3105.725944,3105.731268,3105.727101,0.076059854,0.005324115,,1601.796975
368854975,,3117.701644,3117.706505,3117.702107,0.080788893,0.004861057,,1787.51734
368854975,,3118.824779,3118.831955,3118.826399,0.034177833,0.007175836,,1169.939059
375034557,5913,3105.396312,3105.400015,3105.397238,0.008283455,0.003703664,5.30E+30,481.4231364
401834404,3156,3121.489125,3121.49144,3121.489588,0.02565751,0.002314824,6.94E+27,826.3706434
403995704,3008,3117.990952,3117.994424,3117.991646,0.052566334,0.003472251,2.03E+28,610.6958198
403995704,3008,3121.16852,3121.170835,3121.168752,0.082946845,0.002314828,1.23E+28,593.3114986
424621975,6052.899902,3112.984964,3112.987047,3112.985427,0.003523772,0.002083295,5.17E+30,836.5109752
447382925,3249,3104.746857,3104.74894,3104.747088,0.053931987,0.002083336,1.08E+28,960.8858081
452479048,5730,3112.791575,3112.80014,3112.79227,0.007366232,0.008564717,4.15E+31,934.1275114
454258158,3639,3105.609757,3105.622488,3105.610683,0.72076767,0.012731287,3.84E+31,12723.99698
454404691,3980,3099.59417,3099.601115,3099.595096,0.037734583,0.006944376,5.01E+30,721.4921418
468216076,3180,3111.891533,3111.895005,3111.891764,0.050176387,0.003472271,4.97E+28,1210.551321
76313563,5298,3100.251354,3100.256446,3100.251817,0.018011127,0.005092699,,327.9287747
76313563,5298,3100.905534,3100.938868,3100.906459,0.003697867,0.033333988,,1186.421863
118807628,3293,3119.310032,3119.317671,3119.310958,0.096418845,0.007638881,1.23E+30,3551.436159
141807839,3259,3121.503268,3121.516693,3121.504425,0.085721026,0.013425867,5.38E+30,7527.120553
149248196,5128,3102.101141,3102.118502,3102.103224,0.020696195,0.017361194,,2305.760308
149248196,5128,3122.194519,3122.206094,3122.195445,0.020292782,0.011574108,,1759.629208
149347480,6188.140137,3105.779322,3105.784414,3105.780479,0.003082267,0.005092599,1.16E+31,483.8959719
149347480,6188.140137,3119.599749,3119.603684,3119.600675,0.003407139,0.003935201,9.27E+30,584.7245527
149423103,3148,3118.897146,3118.900156,3118.897609,0.049998346,0.003009269,1.75E+28,1206.613394
150187916,6178.600098,3104.729172,3104.735885,3104.730793,0.014143308,0.006712924,3.50E+31,589.205897
150359500,3286,3101.388515,3101.406339,3101.390135,0.037665528,0.017823939,1.76E+30,4455.721181
150359500,3286,3119.333987,3119.338385,3119.334218,0.041871181,0.00439812,1.30E+29,1429.00048
152346470,5844,3113.111964,3113.165435,3113.112658,0.016457457,0.053471704,4.76E+33,22303.7582
167344043,5597,3101.004759,3101.007074,3101.00499,0.028796641,0.002314808,,650.0520156
167344043,5597,3113.125766,3113.132016,3113.12646,0.027682488,0.006249989,,1698.636129
167889402,6308,3111.509712,3111.512027,3111.509943,0.001934374,0.002314792,3.60E+30,204.3741491
176955267,3247,3098.547124,3098.557077,3098.547818,0.100363423,0.009953689,2.15E+30,18347.22369
177309964,3215,3113.70068,3113.706235,3113.701374,0.304857154,0.005555542,5.15E+29,3056.926708
177309964,3215,3119.308519,3119.316158,3119.309213,0.103430398,0.007638829,4.69E+29,1668.801125
179441174,5397,3099.959049,3099.967382,3099.9609,0.06943102,0.008333403,1.36E+32,9132.812107
179441174,5397,3121.503163,3121.516126,3121.504552,0.075054633,0.012963019,3.82E+32,16653.73699
220473309,3884,3099.376412,3099.379653,3099.377106,0.03905156,0.003240779,4.76E+29,296.8206567
221970504,5304,3100.613306,3100.622334,3100.614001,0.022636805,0.009027798,1.73E+31,2186.912124
258101273,3426,3105.791887,3105.796285,3105.792813,0.108925932,0.004398091,3.04E+29,686.8062636
272232401,3397,3119.885322,3119.926294,3119.890415,0.725485449,0.040971696,6.26E+31,64443.74056
273305007,3592,3098.832236,3098.83756,3098.832699,0.036001197,0.005324221,5.79E+29,744.2389134
273305007,3592,3099.996155,3100.007729,3099.997312,0.019407594,0.011574358,2.23E+30,1148.497924
273305007,3592,3111.8355,3111.849158,3111.835963,0.028623066,0.013657679,4.20E+30,2213.493011
278521020,2936,3103.552673,3103.555914,3103.552905,0.042171744,0.003240741,1.46E+28,1293.069994
280052879,,3111.510923,3111.513469,3111.511155,0.014676879,0.002546348,,539.6032149
287350461,3192,3112.618952,3112.620804,3112.619183,0.098658819,0.001851831,3.54E+28,1845.524477
293148224,3519,3119.823374,3119.898142,3119.8243,0.009203877,0.074767763,1.84E+32,35352.65397
293148224,3519,3119.826383,3119.842818,3119.828235,0.328299891,0.01643502,2.28E+31,23320.30975
299798795,3392,3143.281234,3143.286327,3143.282391,0.084428736,0.00509259,3.88E+29,2843.324588
299798795,3392,3143.32128,3143.323364,3143.321975,0.064504493,0.002083332,6.99E+28,1225.533172
316992294,3194,3147.148816,3147.152056,3147.149742,0.262910101,0.003240735,1.59E+29,5544.123716
317021872,,3145.84932,3145.852329,3145.849783,1.472135533,0.003009251,,5532.936264
322950055,,3150.217615,3150.230577,3150.218541,0.049232761,0.01296266,,3428.423569
325525541,3897,3144.016168,3144.024038,3144.018251,0.061872565,0.007870313,9.85E+30,7741.575642
341116983,3284,3142.429443,3142.435693,3142.429906,0.264581351,0.006250021,1.26E+30,16975.15371
350520348,5032,3134.898162,3134.90418,3134.898393,0.036010003,0.006018543,7.72E+30,1188.021083
350520348,5032,3135.785665,3135.793767,3135.787286,0.025477118,0.008101883,7.64E+30,590.0938192
364588501,5605,3145.104536,3145.129073,3145.104999,0.036203131,0.024536888,6.37E+32,10521.26251
364588501,5605,3150.897313,3150.911433,3150.898933,0.034258942,0.014120236,1.70E+32,4637.546091
